ticket_id,airline_name_id,airline_name,flight_number_id,flight_number,class_id,class,price_id,price
21981,3,Vistara,1083,UK-776,1,Economy,6617,9665
21982,3,Vistara,1083,UK-776,1,Economy,6618,10085
21983,5,Indigo,736,6E-6749,1,Economy,6619,10007
21984,5,Indigo,1081,6E-417,1,Economy,2419,10360
21985,3,Vistara,1080,UK-772,1,Economy,1054,10889
21986,6,Air_India,1133,AI-526,1,Economy,6620,18382
21987,6,Air_India,1117,AI-787,1,Economy,6621,18728
21988,6,Air_India,1133,AI-526,1,Economy,6622,18879
21989,6,Air_India,1094,AI-763,1,Economy,6623,3437
21990,3,Vistara,1109,UK-720,1,Economy,3188,4211
21991,2,AirAsia,1111,I5-319,1,Economy,733,3911
21992,6,Air_India,1061,AI-402,1,Economy,3050,3962
21993,5,Indigo,1078,6E-404,1,Economy,1595,3999
21994,1,SpiceJet,1073,SG-337,1,Economy,6624,4773
21995,2,AirAsia,1053,I5-1563,1,Economy,1876,4787
21996,5,Indigo,1066,6E-898,1,Economy,2983,4809
21997,5,Indigo,1143,6E-875,1,Economy,3124,4948
21998,6,Air_India,1138,AI-732,1,Economy,6625,4960
21999,6,Air_India,1149,AI-729,1,Economy,491,5093
22000,6,Air_India,1128,AI-9741,1,Economy,491,5093
22001,5,Indigo,1074,6E-6488,1,Economy,6626,5201
22002,5,Indigo,1169,6E-893,1,Economy,3520,5203
22003,5,Indigo,1144,6E-2516,1,Economy,3126,5229
22004,6,Air_India,1138,AI-732,1,Economy,1608,5275
22005,5,Indigo,1063,6E-7234,1,Economy,6627,5339
22006,6,Air_India,1149,AI-729,1,Economy,3096,5513
22007,6,Air_India,1128,AI-9741,1,Economy,3096,5513
22008,6,Air_India,1146,AI-9720,1,Economy,3308,5835
22009,4,GO_FIRST,1166,G8-787,1,Economy,3022,5985
22010,5,Indigo,1157,6E-123,1,Economy,6377,6489
22011,4,GO_FIRST,1161,G8-532,1,Economy,6603,6294
22012,6,Air_India,1138,AI-732,1,Economy,582,6339
22013,6,Air_India,1070,AI-721,1,Economy,69,6375
22014,6,Air_India,1107,AI-9745,1,Economy,6628,6384
22015,6,Air_India,1146,AI-9720,1,Economy,6628,6384
22016,5,Indigo,864,6E-6339,1,Economy,6377,6489
22017,5,Indigo,1126,6E-6616,1,Economy,1663,6542
22018,6,Air_India,1134,AI-745,1,Economy,611,6564
22019,5,Indigo,1145,6E-757,1,Economy,6379,6977
22020,6,Air_India,1089,AI-765,1,Economy,5185,6809
22021,4,GO_FIRST,1167,G8-7562,1,Economy,1330,6874
22022,5,Indigo,1158,6E-245,1,Economy,6379,6977
22023,6,Air_India,1107,AI-9745,1,Economy,4270,7014
22024,6,Air_India,1153,AI-715,1,Economy,6608,7076
22025,5,Indigo,1115,6E-261,1,Economy,2526,7184
22026,6,Air_India,1079,AI-676,1,Economy,5053,7265
22027,4,GO_FIRST,1164,G8-626,1,Economy,3975,7274
22028,4,GO_FIRST,1055,G8-519,1,Economy,6629,7458
22029,6,Air_India,1140,AI-747,1,Economy,5179,7480
22030,3,Vistara,1083,UK-776,1,Economy,5558,7901
22031,6,Air_India,1079,AI-676,1,Economy,5057,7580
22032,6,Air_India,1082,AI-773,1,Economy,1309,7685
22033,6,Air_India,1133,AI-526,1,Economy,6630,7714
22034,6,Air_India,1079,AI-676,1,Economy,510,8000
22035,6,Air_India,1133,AI-526,1,Economy,1626,8134
22036,6,Air_India,1089,AI-765,1,Economy,4615,8909
22037,5,Indigo,736,6E-6749,1,Economy,6382,8930
22038,5,Indigo,1150,6E-6965,1,Economy,6631,9290
22039,3,Vistara,1083,UK-776,1,Economy,6632,9899
22040,4,GO_FIRST,1132,G8-393,1,Economy,6633,9711
22041,6,Air_India,1146,AI-9720,1,Economy,6386,10059
22042,3,Vistara,1080,UK-772,1,Economy,6634,11335
22043,3,Vistara,1080,UK-772,1,Economy,6635,11570
22044,3,Vistara,1080,UK-772,1,Economy,6636,11780
22045,3,Vistara,1080,UK-772,1,Economy,6637,11970
22046,3,Vistara,1080,UK-772,1,Economy,2235,13814
22047,5,Indigo,1081,6E-417,1,Economy,6638,13489
22048,3,Vistara,1080,UK-772,1,Economy,6639,15167
22049,6,Air_India,1127,AI-424,1,Economy,6595,3016
22050,6,Air_India,1094,AI-763,1,Economy,6595,3016
22051,2,AirAsia,915,I5-991,1,Economy,2975,3014
22052,2,AirAsia,1052,I5-2473,1,Economy,2975,3014
22053,3,Vistara,1109,UK-720,1,Economy,5132,4001
22054,3,Vistara,1101,UK-738,1,Economy,5132,4001
22055,5,Indigo,1074,6E-6488,1,Economy,5140,3797
22056,3,Vistara,122,UK-706,1,Economy,3188,4211
22057,5,Indigo,1066,6E-898,1,Economy,1595,3999
22058,4,GO_FIRST,1077,G8-102,1,Economy,1595,3999
22059,5,Indigo,1058,6E-224,1,Economy,6596,4389
22060,6,Air_India,1127,AI-424,1,Economy,6640,4505
22061,4,GO_FIRST,1162,G8-125,1,Economy,6641,4734
22062,5,Indigo,1125,6E-2127,1,Economy,2983,4809
22063,5,Indigo,1065,6E-854,1,Economy,2983,4809
22064,5,Indigo,1054,6E-2009,1,Economy,2983,4809
22065,1,SpiceJet,1118,SG-3839,1,Economy,6642,4923
22066,6,Air_India,1127,AI-424,1,Economy,6643,4925
22067,5,Indigo,1129,6E-7623,1,Economy,3124,4948
22068,6,Air_India,1130,AI-9755,1,Economy,491,5093
22069,5,Indigo,1063,6E-7234,1,Economy,6644,5215
22070,5,Indigo,1110,6E-7561,1,Economy,6644,5215
22071,4,GO_FIRST,1164,G8-626,1,Economy,686,5241
22072,1,SpiceJet,1073,SG-337,1,Economy,2352,5283
22073,6,Air_India,1133,AI-526,1,Economy,6645,5824
22074,3,Vistara,1080,UK-772,1,Economy,1504,6461
22075,6,Air_India,1133,AI-526,1,Economy,6646,6244
22076,5,Indigo,1076,6E-394,1,Economy,6647,6321
22077,6,Air_India,1134,AI-745,1,Economy,1856,6354
22078,5,Indigo,1059,6E-6513,1,Economy,6648,6356
22079,5,Indigo,1084,6E-994,1,Economy,2549,6363
22080,3,Vistara,1087,UK-774,1,Economy,1870,6723
22081,6,Air_India,1127,AI-424,1,Economy,1170,6464
22082,5,Indigo,1165,6E-6087,1,Economy,6377,6489
22083,5,Indigo,736,6E-6749,1,Economy,6377,6489
22084,3,Vistara,1080,UK-772,1,Economy,6604,7145
22085,3,Vistara,1087,UK-774,1,Economy,6649,7408
22086,6,Air_India,1127,AI-424,1,Economy,6650,7309
22087,6,Air_India,1089,AI-765,1,Economy,6651,7544
22088,5,Indigo,864,6E-6339,1,Economy,6652,8957
22089,3,Vistara,1080,UK-772,1,Economy,6653,9353
22090,3,Vistara,1087,UK-774,1,Economy,6654,9616
22091,3,Vistara,1080,UK-772,1,Economy,6655,10243
22092,6,Air_India,827,AI-573,1,Economy,6656,20291
22093,6,Air_India,1117,AI-787,1,Economy,6657,27548
22094,2,AirAsia,1064,I5-588,1,Economy,2975,3014
22095,3,Vistara,1068,UK-778,1,Economy,5132,4001
22096,6,Air_India,1062,AI-768,1,Economy,3050,3962
22097,5,Indigo,1054,6E-2009,1,Economy,1595,3999
22098,4,GO_FIRST,1166,G8-787,1,Economy,3093,4151
22099,5,Indigo,1057,6E-487,1,Economy,6596,4389
22100,4,GO_FIRST,1162,G8-125,1,Economy,6006,4549
22101,5,Indigo,1112,6E-7583,1,Economy,1865,4653
22102,5,Indigo,1123,6E-6917,1,Economy,4637,4663
22103,6,Air_India,1107,AI-9745,1,Economy,4720,4767
22104,5,Indigo,1075,6E-599,1,Economy,2983,4809
22105,6,Air_India,1133,AI-526,1,Economy,2320,4879
22106,6,Air_India,1170,AI-781,1,Economy,491,5093
22107,6,Air_India,1130,AI-9755,1,Economy,787,5282
22108,5,Indigo,1086,6E-6021,1,Economy,6658,5287
22109,6,Air_India,1133,AI-526,1,Economy,5351,5299
22110,1,SpiceJet,1073,SG-337,1,Economy,6373,5750
22111,6,Air_India,1138,AI-732,1,Economy,493,5810
22112,3,Vistara,1083,UK-776,1,Economy,1504,6461
22113,5,Indigo,1115,6E-261,1,Economy,831,6134
22114,5,Indigo,1084,6E-994,1,Economy,2602,6258
22115,4,GO_FIRST,1055,G8-519,1,Economy,4113,6324
22116,6,Air_India,1172,AI-743,1,Economy,1856,6354
22117,3,Vistara,1080,UK-772,1,Economy,1870,6723
22118,4,GO_FIRST,1173,G8-297,1,Economy,6376,6488
22119,5,Indigo,1174,6E-856,1,Economy,6377,6489
22120,5,Indigo,1076,6E-394,1,Economy,6659,6636
22121,3,Vistara,1087,UK-774,1,Economy,1980,7056
22122,3,Vistara,1083,UK-776,1,Economy,6604,7145
22123,3,Vistara,1087,UK-774,1,Economy,6606,7291
22124,5,Indigo,1059,6E-6513,1,Economy,6379,6977
22125,3,Vistara,1080,UK-772,1,Economy,6649,7408
22126,3,Vistara,1087,UK-774,1,Economy,6609,7691
22127,6,Air_India,1140,AI-747,1,Economy,3159,7900
22128,3,Vistara,1083,UK-776,1,Economy,6653,9353
22129,3,Vistara,1087,UK-774,1,Economy,6632,9899
22130,3,Vistara,1080,UK-772,1,Economy,6660,10505
22131,4,GO_FIRST,1173,G8-297,1,Economy,6661,11827
22132,4,GO_FIRST,1160,G8-537,1,Economy,6561,13386
22133,3,Vistara,122,UK-706,1,Economy,5132,4001
22134,6,Air_India,1094,AI-763,1,Economy,3050,3962
22135,5,Indigo,1057,6E-487,1,Economy,1595,3999
22136,5,Indigo,1125,6E-2127,1,Economy,1595,3999
22137,5,Indigo,1065,6E-854,1,Economy,1595,3999
22138,6,Air_India,1146,AI-9720,1,Economy,4452,4347
22139,5,Indigo,1144,6E-2516,1,Economy,6596,4389
22140,5,Indigo,1112,6E-7583,1,Economy,6662,4495
22141,4,GO_FIRST,1164,G8-626,1,Economy,1786,4933
22142,6,Air_India,1107,AI-9745,1,Economy,6663,5324
22143,6,Air_India,1146,AI-9720,1,Economy,6663,5324
22144,6,Air_India,1127,AI-424,1,Economy,3220,5481
22145,5,Indigo,1086,6E-6021,1,Economy,6664,5669
22146,6,Air_India,1079,AI-676,1,Economy,493,5810
22147,5,Indigo,1105,6E-139,1,Economy,6648,6356
22148,5,Indigo,1165,6E-6087,1,Economy,1730,6770
22149,5,Indigo,1150,6E-6965,1,Economy,5866,7190
22150,5,Indigo,1175,6E-6717,1,Economy,4053,7466
22151,1,SpiceJet,1073,SG-337,1,Economy,6665,7643
22152,5,Indigo,1074,6E-6488,1,Economy,6382,8930
22153,3,Vistara,1087,UK-774,1,Economy,6653,9353
22154,3,Vistara,1080,UK-772,1,Economy,6654,9616
22155,6,Air_India,827,AI-573,1,Economy,6666,10840
22156,6,Air_India,827,AI-573,1,Economy,6667,11260
22157,6,Air_India,1062,AI-768,1,Economy,6623,3437
22158,5,Indigo,1144,6E-2516,1,Economy,1595,3999
22159,6,Air_India,1133,AI-526,1,Economy,6668,4144
22160,5,Indigo,1075,6E-599,1,Economy,6596,4389
22161,4,GO_FIRST,1164,G8-626,1,Economy,6006,4549
22162,6,Air_India,1133,AI-526,1,Economy,2318,4564
22163,5,Indigo,1086,6E-6021,1,Economy,1876,4787
22164,1,SpiceJet,1114,SG-4025,1,Economy,6669,5436
22165,5,Indigo,1169,6E-893,1,Economy,2490,6199
22166,6,Air_India,1082,AI-773,1,Economy,582,6339
22167,5,Indigo,1150,6E-6965,1,Economy,6377,6489
22168,6,Air_India,1089,AI-765,1,Economy,2827,8489
22169,1,SpiceJet,1073,SG-337,1,Economy,4308,9323
22170,4,GO_FIRST,1162,G8-125,1,Economy,6670,4042
22171,5,Indigo,1074,6E-6488,1,Economy,6671,4113
22172,5,Indigo,1065,6E-854,1,Economy,6596,4389
22173,5,Indigo,1100,6E-6324,1,Economy,2983,4809
22174,6,Air_India,1146,AI-9720,1,Economy,6672,5408
22175,6,Air_India,1146,AI-9720,1,Economy,3911,5415
22176,6,Air_India,1138,AI-732,1,Economy,3677,5467
22177,6,Air_India,1146,AI-9720,1,Economy,3068,5828
22178,5,Indigo,1156,6E-318,1,Economy,6648,6356
22179,3,Vistara,1080,UK-772,1,Economy,6673,6720
22180,3,Vistara,1087,UK-774,1,Economy,6673,6720
22181,3,Vistara,1083,UK-776,1,Economy,6673,6720
22182,5,Indigo,1059,6E-6513,1,Economy,6377,6489
22183,5,Indigo,1076,6E-394,1,Economy,6674,7161
22184,1,SpiceJet,1073,SG-337,1,Economy,357,8483
22185,4,GO_FIRST,1160,G8-537,1,Economy,6675,9415
22186,1,SpiceJet,1085,SG-4027,1,Economy,3489,10028
22187,5,Indigo,1057,6E-487,1,Economy,2983,4809
22188,5,Indigo,1075,6E-599,1,Economy,3126,5229
22189,1,SpiceJet,1073,SG-337,1,Economy,6676,6170
22190,3,Vistara,1083,UK-776,1,Economy,1870,6723
22191,6,Air_India,1133,AI-526,1,Economy,1353,6741
22192,3,Vistara,1083,UK-776,1,Economy,6649,7408
22193,5,Indigo,1142,6E-6891,1,Economy,4053,7466
22194,6,Air_India,1130,AI-9755,1,Economy,5329,7539
22195,5,Indigo,1115,6E-261,1,Economy,6064,7611
22196,5,Indigo,1144,6E-2516,1,Economy,6507,7749
22197,3,Vistara,1083,UK-776,1,Economy,6654,9616
22198,1,SpiceJet,1085,SG-4027,1,Economy,6677,10344
22199,5,Indigo,1063,6E-7234,1,Economy,6387,10395
22200,2,AirAsia,1053,I5-1563,1,Economy,5915,4319
22201,1,SpiceJet,1088,SG-4031,1,Economy,6669,5436
22202,5,Indigo,1063,6E-7234,1,Economy,3583,5602
22203,6,Air_India,1146,AI-9720,1,Economy,546,6374
22204,6,Air_India,1079,AI-676,1,Economy,6605,6845
22205,5,Indigo,1115,6E-261,1,Economy,2913,6878
22206,6,Air_India,1082,AI-773,1,Economy,5053,7265
22207,6,Air_India,1140,AI-747,1,Economy,6610,7684
22208,6,Air_India,1140,AI-747,1,Economy,6613,8104
22209,1,SpiceJet,1085,SG-4027,1,Economy,6678,9294
22210,3,Vistara,1080,UK-772,1,Economy,6632,9899
22211,5,Indigo,1086,6E-6021,1,Economy,2721,9907
22212,3,Vistara,1083,UK-776,1,Economy,6634,11335
22213,3,Vistara,1083,UK-776,1,Economy,6637,11970
22214,3,Vistara,1083,UK-776,1,Economy,6679,12495
22215,5,Indigo,1081,6E-417,1,Economy,6591,13090
22216,3,Vistara,1083,UK-776,1,Economy,2235,13814
22217,6,Air_India,1061,AI-402,1,Economy,6623,3437
22218,5,Indigo,1112,6E-7583,1,Economy,5520,4276
22219,1,SpiceJet,1073,SG-337,1,Economy,6669,5436
22220,5,Indigo,1076,6E-394,1,Economy,2032,5519
22221,5,Indigo,1169,6E-893,1,Economy,630,5703
22222,6,Air_India,827,AI-573,1,Economy,6680,11575
22223,6,Air_India,827,AI-573,1,Economy,6681,11995
22224,6,Air_India,1082,AI-773,1,Economy,493,5810
22225,3,Vistara,1087,UK-774,1,Economy,1672,9668
22226,3,Vistara,1083,UK-776,1,Economy,1672,9668
22227,6,Air_India,1061,AI-402,1,Economy,6595,3016
22228,5,Indigo,1075,6E-599,1,Economy,1595,3999
22229,5,Indigo,1165,6E-6087,1,Economy,6648,6356
22230,5,Indigo,1150,6E-6965,1,Economy,6648,6356
22231,5,Indigo,1086,6E-6021,1,Economy,630,5703
22232,5,Indigo,1174,6E-856,1,Economy,6379,6977
22233,1,SpiceJet,1072,SG-3229,1,Economy,6682,9766
22234,2,AirAsia,1154,I5-583,1,Economy,733,3911
22235,1,SpiceJet,1093,SG-8130,1,Economy,5488,4807
22236,6,Air_India,1133,AI-526,1,Economy,6683,5061
22237,5,Indigo,1076,6E-394,1,Economy,1237,5740
22238,5,Indigo,1169,6E-893,1,Economy,4037,6085
22239,5,Indigo,1086,6E-6021,1,Economy,1329,6581
22240,3,Vistara,1080,UK-772,1,Economy,1406,7035
22241,3,Vistara,1087,UK-774,1,Economy,1703,10088
22242,3,Vistara,1083,UK-776,1,Economy,1703,10088
22243,3,Vistara,1080,UK-772,1,Economy,6684,10799
22244,3,Vistara,1068,UK-778,1,Economy,3188,4211
22245,6,Air_India,1133,AI-526,1,Economy,4212,4459
22246,1,SpiceJet,1118,SG-3839,1,Economy,4070,4519
22247,1,SpiceJet,1093,SG-8130,1,Economy,412,5227
22248,5,Indigo,1054,6E-2009,1,Economy,3126,5229
22249,6,Air_India,1089,AI-765,1,Economy,3131,5234
22250,5,Indigo,1102,6E-895,1,Economy,6685,5295
22251,6,Air_India,1089,AI-765,1,Economy,2029,5549
22252,5,Indigo,1123,6E-6917,1,Economy,1140,5610
22253,5,Indigo,1075,6E-599,1,Economy,3641,5649
22254,6,Air_India,1089,AI-765,1,Economy,6686,5969
22255,6,Air_India,1107,AI-9745,1,Economy,3109,6038
22256,5,Indigo,1084,6E-994,1,Economy,1615,6626
22257,5,Indigo,1147,6E-375,1,Economy,6379,6977
22258,5,Indigo,1156,6E-318,1,Economy,6379,6977
22259,5,Indigo,1105,6E-139,1,Economy,6379,6977
22260,5,Indigo,1067,6E-135,1,Economy,6379,6977
22261,5,Indigo,1086,6E-6021,1,Economy,5842,7106
22262,5,Indigo,1169,6E-893,1,Economy,4053,7466
22263,5,Indigo,1090,6E-6785,1,Economy,6687,8289
22264,5,Indigo,1081,6E-417,1,Economy,4675,7954
22265,5,Indigo,1056,6E-751,1,Economy,3309,8463
22266,5,Indigo,1142,6E-6891,1,Economy,3309,8463
22267,5,Indigo,1174,6E-856,1,Economy,5422,9116
22268,3,Vistara,1083,UK-776,1,Economy,6688,9931
22269,3,Vistara,1080,UK-772,1,Economy,6688,9931
22270,1,SpiceJet,1073,SG-337,1,Economy,6689,9692
22271,1,SpiceJet,1072,SG-3229,1,Economy,6677,10344
22272,6,Air_India,827,AI-573,1,Economy,4517,15461
22273,6,Air_India,827,AI-573,1,Economy,6690,15881
22274,5,Indigo,1099,6E-6344,1,Economy,623,2994
22275,5,Indigo,1112,6E-7583,1,Economy,623,2994
22276,5,Indigo,1059,6E-6513,1,Economy,623,2994
22277,1,SpiceJet,1050,SG-8264,1,Economy,1595,3999
22278,4,GO_FIRST,1077,G8-102,1,Economy,572,4246
22279,1,SpiceJet,1118,SG-3839,1,Economy,5566,4613
22280,5,Indigo,1102,6E-895,1,Economy,2449,4439
22281,5,Indigo,1084,6E-994,1,Economy,2449,4439
22282,5,Indigo,1135,6E-7264,1,Economy,2449,4439
22283,5,Indigo,1123,6E-6917,1,Economy,2449,4439
22284,5,Indigo,1147,6E-375,1,Economy,2449,4439
22285,5,Indigo,1090,6E-6785,1,Economy,2449,4439
22286,5,Indigo,1105,6E-139,1,Economy,2449,4439
22287,5,Indigo,1157,6E-123,1,Economy,2449,4439
22288,5,Indigo,1074,6E-6488,1,Economy,2449,4439
22289,5,Indigo,1124,6E-811,1,Economy,2449,4439
22290,5,Indigo,1067,6E-135,1,Economy,2449,4439
22291,1,SpiceJet,1093,SG-8130,1,Economy,6691,4629
22292,6,Air_India,1146,AI-9720,1,Economy,4720,4767
22293,4,GO_FIRST,1162,G8-125,1,Economy,1786,4933
22294,5,Indigo,1102,6E-895,1,Economy,1715,5225
22295,5,Indigo,1123,6E-6917,1,Economy,1715,5225
22296,5,Indigo,864,6E-6339,1,Economy,787,5282
22297,5,Indigo,1076,6E-394,1,Economy,787,5282
22298,5,Indigo,1063,6E-7234,1,Economy,787,5282
22299,4,GO_FIRST,1166,G8-787,1,Economy,3640,5336
22300,6,Air_India,1133,AI-526,1,Economy,4296,5404
22301,5,Indigo,1158,6E-245,1,Economy,432,5702
22302,5,Indigo,1174,6E-856,1,Economy,1278,5704
22303,1,SpiceJet,1073,SG-337,1,Economy,5352,5755
22304,4,GO_FIRST,1160,G8-537,1,Economy,1,5953
22305,1,SpiceJet,1088,SG-4031,1,Economy,6603,6294
22306,1,SpiceJet,1114,SG-4025,1,Economy,6692,6614
22307,5,Indigo,1086,6E-6021,1,Economy,4083,6619
22308,5,Indigo,1056,6E-751,1,Economy,6693,6752
22309,5,Indigo,1115,6E-261,1,Economy,6693,6752
22310,5,Indigo,1126,6E-6616,1,Economy,6693,6752
22311,5,Indigo,1150,6E-6965,1,Economy,4618,7277
22312,5,Indigo,1126,6E-6616,1,Economy,3043,7329
22313,1,SpiceJet,1085,SG-4027,1,Economy,588,8016
22314,4,GO_FIRST,1141,G8-792,1,Economy,3672,7804
22315,4,GO_FIRST,1139,G8-789,1,Economy,3672,7804
22316,3,Vistara,1083,UK-776,1,Economy,4729,8216
22317,1,SpiceJet,1072,SG-3229,1,Economy,6694,8646
22318,5,Indigo,1169,6E-893,1,Economy,6695,8264
22319,1,SpiceJet,1108,SG-3281,1,Economy,6696,8903
22320,5,Indigo,1081,6E-417,1,Economy,5029,19144
22321,5,Indigo,1056,6E-751,1,Economy,623,2994
22322,5,Indigo,1063,6E-7234,1,Economy,623,2994
22323,5,Indigo,1124,6E-811,1,Economy,623,2994
22324,5,Indigo,1142,6E-6891,1,Economy,623,2994
22325,5,Indigo,1137,6E-294,1,Economy,623,2994
22326,5,Indigo,1125,6E-2127,1,Economy,6596,4389
22327,4,GO_FIRST,1162,G8-125,1,Economy,1603,4426
22328,5,Indigo,864,6E-6339,1,Economy,2449,4439
22329,5,Indigo,1076,6E-394,1,Economy,2449,4439
22330,5,Indigo,1156,6E-318,1,Economy,2449,4439
22331,5,Indigo,1165,6E-6087,1,Economy,2449,4439
22332,5,Indigo,1059,6E-6513,1,Economy,2449,4439
22333,5,Indigo,735,6E-6014,1,Economy,2449,4439
22334,5,Indigo,736,6E-6749,1,Economy,2449,4439
22335,5,Indigo,1086,6E-6021,1,Economy,4013,4732
22336,6,Air_India,1089,AI-765,1,Economy,6089,4919
22337,5,Indigo,1174,6E-856,1,Economy,4463,5017
22338,5,Indigo,1175,6E-6717,1,Economy,787,5282
22339,5,Indigo,1150,6E-6965,1,Economy,787,5282
22340,5,Indigo,1081,6E-417,1,Economy,1167,5435
22341,6,Air_India,1079,AI-676,1,Economy,3677,5467
22342,1,SpiceJet,1073,SG-337,1,Economy,6697,5545
22343,6,Air_India,1089,AI-765,1,Economy,5119,5654
22344,1,SpiceJet,1114,SG-4025,1,Economy,6603,6294
22345,4,GO_FIRST,1160,G8-537,1,Economy,873,6368
22346,4,GO_FIRST,1161,G8-532,1,Economy,4051,6512
22347,5,Indigo,1169,6E-893,1,Economy,5842,7106
22348,5,Indigo,1126,6E-6616,1,Economy,4618,7277
22349,6,Air_India,827,AI-573,1,Economy,5981,8005
22350,1,SpiceJet,1072,SG-3229,1,Economy,588,8016
22351,6,Air_India,827,AI-573,1,Economy,6578,8425
22352,5,Indigo,1169,6E-893,1,Economy,623,2994
22353,1,SpiceJet,1093,SG-8130,1,Economy,1595,3999
22354,5,Indigo,1054,6E-2009,1,Economy,6596,4389
22355,5,Indigo,1115,6E-261,1,Economy,2449,4439
22356,5,Indigo,1081,6E-417,1,Economy,1715,5225
22357,5,Indigo,1123,6E-6917,1,Economy,787,5282
22358,5,Indigo,1090,6E-6785,1,Economy,787,5282
22359,5,Indigo,1076,6E-394,1,Economy,6698,5582
22360,5,Indigo,1086,6E-6021,1,Economy,6699,5699
22361,5,Indigo,1150,6E-6965,1,Economy,432,5702
22362,1,SpiceJet,1114,SG-4025,1,Economy,2391,6404
22363,1,SpiceJet,1085,SG-4027,1,Economy,6700,9906
22364,5,Indigo,1165,6E-6087,1,Economy,623,2994
22365,5,Indigo,1112,6E-7583,1,Economy,2449,4439
22366,5,Indigo,1063,6E-7234,1,Economy,2449,4439
22367,5,Indigo,1169,6E-893,1,Economy,2449,4439
22368,5,Indigo,1086,6E-6021,1,Economy,422,5232
22369,5,Indigo,1142,6E-6891,1,Economy,787,5282
22370,5,Indigo,1081,6E-417,1,Economy,787,5282
22371,5,Indigo,735,6E-6014,1,Economy,787,5282
22372,1,SpiceJet,1073,SG-337,1,Economy,6040,5322
22373,5,Indigo,1123,6E-6917,1,Economy,5394,5540
22374,5,Indigo,1102,6E-895,1,Economy,5577,5855
22375,5,Indigo,1174,6E-856,1,Economy,6701,6012
22376,4,GO_FIRST,1097,G8-512,1,Economy,4148,6448
22377,6,Air_India,1070,AI-721,1,Economy,8,6690
22378,6,Air_India,1127,AI-424,1,Economy,6702,6868
22379,5,Indigo,864,6E-6339,1,Economy,6330,8273
22380,1,SpiceJet,1072,SG-3229,1,Economy,6703,9066
22381,5,Indigo,1150,6E-6965,1,Economy,3631,9168
22382,5,Indigo,1126,6E-6616,1,Economy,6704,10374
22383,1,SpiceJet,1085,SG-4027,1,Economy,6705,17992
22384,6,Air_India,1062,AI-768,1,Economy,6595,3016
22385,5,Indigo,1063,6E-7234,1,Economy,2882,4362
22386,4,GO_FIRST,1162,G8-125,1,Economy,2888,4715
22387,5,Indigo,1074,6E-6488,1,Economy,6706,4805
22388,5,Indigo,1137,6E-294,1,Economy,605,4926
22389,5,Indigo,1102,6E-895,1,Economy,6707,4980
22390,5,Indigo,1124,6E-811,1,Economy,4463,5017
22391,5,Indigo,1081,6E-417,1,Economy,6375,5452
22392,1,SpiceJet,1093,SG-8130,1,Economy,2386,5469
22393,5,Indigo,1112,6E-7583,1,Economy,2151,5544
22394,5,Indigo,1086,6E-6021,1,Economy,1237,5740
22395,6,Air_India,1138,AI-732,1,Economy,5718,5782
22396,5,Indigo,1099,6E-6344,1,Economy,6708,6364
22397,5,Indigo,1169,6E-893,1,Economy,6709,6119
22398,6,Air_India,1079,AI-676,1,Economy,675,6125
22399,5,Indigo,1147,6E-375,1,Economy,3997,6240
22400,5,Indigo,1174,6E-856,1,Economy,613,6334
22401,5,Indigo,1135,6E-7264,1,Economy,2389,6582
22402,5,Indigo,1105,6E-139,1,Economy,691,6807
22403,5,Indigo,1067,6E-135,1,Economy,6710,6870
22404,5,Indigo,735,6E-6014,1,Economy,3222,7175
22405,5,Indigo,1059,6E-6513,1,Economy,6711,7177
22406,5,Indigo,1150,6E-6965,1,Economy,225,7908
22407,5,Indigo,1126,6E-6616,1,Economy,6384,9114
22408,5,Indigo,1056,6E-751,1,Economy,6712,9654
22409,5,Indigo,1142,6E-6891,1,Economy,6712,9654
22410,1,SpiceJet,1072,SG-3229,1,Economy,6713,9486
22411,5,Indigo,1090,6E-6785,1,Economy,6714,16951
22412,5,Indigo,1122,6E-2474,1,Economy,6596,4389
22413,5,Indigo,1086,6E-6021,1,Economy,6715,5320
22414,5,Indigo,1147,6E-375,1,Economy,2057,5631
22415,6,Air_India,1146,AI-9720,1,Economy,1892,5645
22416,5,Indigo,1137,6E-294,1,Economy,3021,5690
22417,5,Indigo,1081,6E-417,1,Economy,4329,5977
22418,5,Indigo,1065,6E-854,1,Economy,6601,6174
22419,6,Air_India,1089,AI-765,1,Economy,4400,6179
22420,5,Indigo,1150,6E-6965,1,Economy,5889,6408
22421,5,Indigo,1169,6E-893,1,Economy,4083,6619
22422,5,Indigo,1165,6E-6087,1,Economy,691,6807
22423,5,Indigo,1059,6E-6513,1,Economy,691,6807
22424,5,Indigo,1156,6E-318,1,Economy,6711,7177
22425,5,Indigo,1175,6E-6717,1,Economy,6716,7301
22426,5,Indigo,864,6E-6339,1,Economy,5578,7433
22427,1,SpiceJet,1072,SG-3229,1,Economy,2705,8542
22428,5,Indigo,1056,6E-751,1,Economy,6717,9024
22429,6,Air_India,1082,AI-773,1,Economy,3677,5467
22430,5,Indigo,1067,6E-135,1,Economy,2057,5631
22431,5,Indigo,1124,6E-811,1,Economy,1820,5760
22432,1,SpiceJet,1118,SG-3839,1,Economy,4469,5959
22433,5,Indigo,1086,6E-6021,1,Economy,6709,6119
22434,5,Indigo,1137,6E-294,1,Economy,6718,6229
22435,5,Indigo,1115,6E-261,1,Economy,3118,6248
22436,4,GO_FIRST,1162,G8-125,1,Economy,6719,6291
